ibi_mean,ibi_std,ibi_min,ibi_max,ibi_range,ibi_median,subject,label,window
2.02783203125,3.2604688248204954,0.296875,16.1875,15.890625,0.9140625,S10,baseline,1
7.998579545454546,13.646289297210474,0.296875,41.546875,41.25,1.0625,S10,baseline,2
6.822115384615385,8.497745075400537,0.3125,25.796875,25.484375,1.390625,S10,baseline,3
1.2919921875,1.7145030871586278,0.296875,7.5625,7.265625,0.6875,S10,baseline,4
2.979779411764706,5.872801442274797,0.3125,25.625,25.3125,1.078125,S10,baseline,5
1.6652644230769231,2.619027134300183,0.359375,11.65625,11.296875,0.8828125,S10,baseline,6
2.1623641304347827,2.4501385480770583,0.296875,9.84375,9.546875,1.265625,S10,baseline,7
2.915736607142857,6.192391221626207,0.3125,29.609375,29.296875,0.7890625,S10,baseline,8
2.56640625,4.059943230894484,0.296875,19.734375,19.4375,1.2109375,S10,baseline,9
1.98046875,2.8940796150130104,0.453125,10.859375,10.40625,0.796875,S10,baseline,10
4.506510416666667,12.758319542277512,0.296875,46.8125,46.515625,0.6875,S10,baseline,11
1.0850694444444444,0.984805106408382,0.3125,5.40625,5.09375,0.65625,S10,baseline,12
3.7378472222222223,5.475096901183886,0.40625,17.265625,16.859375,1.1640625,S10,baseline,13
3.4146634615384617,4.171200227159944,0.328125,19.0,18.671875,1.484375,S10,stress,1
3.3211805555555554,3.5270642938275465,0.328125,14.078125,13.75,2.0625,S10,stress,2
5.7421875,8.923053051915533,0.296875,33.578125,33.28125,1.5859375,S10,stress,3
6.122395833333333,12.552260274945807,0.4375,47.328125,46.890625,2.046875,S10,stress,4
2.72265625,5.234146158710338,0.3125,21.109375,20.796875,0.6875,S10,stress,5
7.434895833333333,15.144941594922987,0.390625,41.296875,40.90625,0.6796875,S10,stress,6
5.88125,7.807816929739921,0.53125,24.953125,24.421875,1.03125,S10,stress,7
5.4928977272727275,5.880487960682639,0.296875,18.28125,17.984375,1.875,S10,stress,8
12.463541666666666,8.163344349727153,1.109375,23.40625,22.296875,11.5234375,S11,baseline,1
5.677556818181818,6.126511846429594,0.984375,20.359375,19.375,2.859375,S11,baseline,5
12.57421875,19.291814793896197,0.390625,45.96875,45.578125,1.96875,S11,baseline,6
8.567708333333334,3.334399243637783,3.9375,11.65625,7.71875,10.109375,S11,baseline,7
7.423295454545454,9.91318506922391,0.46875,30.578125,30.109375,3.09375,S11,baseline,8
3.958705357142857,3.4615615223812255,0.359375,11.8125,11.453125,2.5625,S11,baseline,9
9.015625,9.187569089876277,0.296875,23.65625,23.359375,3.25,S11,baseline,10
