eda_mean,eda_std,eda_min,eda_max,eda_range,eda_skewness,eda_kurtosis,SCR_Peaks_N,SCR_Peaks_Amplitude_Mean,EDA_Tonic_SD,subject,label,window
0.39738617916666663,0.039399975371359475,0.364565,0.607608,0.24304300000000006,2.797256600432374,9.386313906161673,6.0,0.08973111350064004,0.024990463168606692,S10,baseline,1
0.3789714375,0.0038468979467566325,0.370961,0.401661,0.030700000000000005,2.539013897447254,10.186045021103938,31.0,0.005121878073313824,0.0013682271123923867,S10,baseline,2
0.37742037500000003,0.002568271513627075,0.369681,0.385032,0.015351000000000004,-0.2988742168848535,0.24567968641298776,64.0,0.003167398832779295,0.001722610313574856,S10,baseline,3
0.3907611625,0.006920078524561247,0.374798,0.417011,0.042213,0.06387995820507497,0.6560221337224066,24.0,0.006122027847313129,0.004611057764670328,S10,baseline,4
0.3843920041666666,0.003420519936717613,0.376077,0.408057,0.03198000000000001,1.3578461024292126,9.307942569867153,32.0,0.0053468455378215905,0.002500905336774105,S10,baseline,5
0.3753364333333334,0.006602765180504975,0.364565,0.447711,0.08314600000000005,6.335941691862274,62.69649437565367,8.0,0.023245244153763736,0.0016230713196331388,S10,baseline,6
0.3886504375,0.012591991816736559,0.370961,0.409336,0.03837499999999999,0.1699496164581713,-1.8253248963690767,40.0,0.00434611212840929,0.012010911052747842,S10,baseline,7
0.3950303416666667,0.005703810220656357,0.377356,0.406777,0.029420999999999975,-0.3966339188265485,0.7297946501564252,44.0,0.004790138474585952,0.003849830495327826,S10,baseline,8
0.3994967791666667,0.003959199439962495,0.388869,0.409336,0.020466999999999957,-0.13686302185983268,-0.4402582918690894,35.0,0.005022391116263009,0.0027202140750872774,S10,baseline,9
0.4067507708333333,0.008547885123037708,0.377356,0.43364,0.056284,-0.6989311456887487,1.8263869345187476,24.0,0.009379189908056952,0.005874421553703956,S10,baseline,10
0.41860456249999994,0.005232976005209054,0.40294,0.437478,0.03453799999999996,0.2449360062816094,0.9842565149802875,40.0,0.005477360906873272,0.003731322291808482,S10,baseline,11
0.42471800833333334,0.009143319416834559,0.405498,0.491203,0.08570499999999998,2.9096102479951305,16.654828240996192,9.0,0.01368430673142037,0.005714476362574253,S10,baseline,12
0.42359861666666665,0.007213704637335952,0.406777,0.486086,0.07930900000000002,4.192411074699575,31.92765855693318,10.0,0.01838685780798452,0.002720123632125324,S10,baseline,13
0.42681792500000004,0.0048928493116017465,0.405498,0.442594,0.03709599999999996,-0.7681303750448122,2.174855504006944,26.0,0.005685161200565774,0.002853304027531072,S10,baseline,14
0.39442823749999995,0.016256950221041677,0.379915,0.445153,0.06523800000000002,1.6470669950505707,1.1426559180382179,32.0,0.0055685997507409785,0.014377633044420917,S10,baseline,15
0.4167496958333334,0.014983058351128316,0.385032,0.498878,0.113846,2.646048084794382,10.15152412433908,9.0,0.029732373671595615,0.009577500308886657,S10,baseline,16
0.39847882916666666,0.008091886023458889,0.383752,0.424686,0.040934000000000026,1.004671244003906,0.6504914291557076,66.0,0.003232148834648051,0.008282537708961034,S10,baseline,17
0.40795015000000007,0.016310156864486825,0.377356,0.429803,0.052446999999999966,-0.45227097869433763,-1.5696723766875889,40.0,0.005179691907048132,0.015723900815029855,S10,baseline,18
0.4293496125,0.004864653044737836,0.406777,0.438757,0.03198000000000001,-0.8350729961993092,2.8246946159581996,41.0,0.004940361934548697,0.0033308310827492235,S10,baseline,19
2.2468125125,0.08149038066432449,2.110751,2.415195,0.30444400000000016,0.2227865788565677,-0.880587860073585,21.0,0.019458323530228732,0.07983018865702907,S10,stress,1
2.1565188333333336,0.1620237535969563,1.964925,2.818135,0.8532099999999998,1.9885044191761054,4.5375767252987504,3.0,0.3080089478698658,0.11912370003744054,S10,stress,2
2.9073765916666665,0.32548346084618224,2.14401,3.459306,1.315296,-0.9470600800157589,0.14543074396268763,9.0,0.1500999672805991,0.2924045238049225,S10,stress,3
3.0718802791666664,0.13559113521238977,2.901586,3.507541,0.6059549999999998,1.284920816375049,1.0629209019784862,7.0,0.14248659206082537,0.09527941911020092,S10,stress,4
2.9546928958333334,0.057368616757567444,2.858094,3.102416,0.24432199999999993,0.4156341867054385,-0.7080406393711907,12.0,0.04397445046352557,0.047287568937553634,S10,stress,5
2.9679643875,0.06286098297562918,2.789018,3.136954,0.3479359999999998,0.5004415644761856,0.6850071026573477,8.0,0.0975490297103976,0.02941146541549245,S10,stress,6
2.967346075,0.06390977004902595,2.836348,3.159979,0.3236309999999998,0.4651050676311473,-0.12070292901861279,11.0,0.04836837173319855,0.050019652124243745,S10,stress,7
2.706650316666667,0.11371973849391637,2.508879,2.934844,0.42596500000000015,-0.017874363493606372,-1.0950681403990723,11.0,0.01454721016584597,0.1108951372913358,S10,stress,8
2.359645925,0.09113317031851084,2.225877,2.508879,0.28300199999999975,0.10348813483330307,-1.3869150069914882,43.0,0.007961186078367617,0.09077735595983051,S10,stress,9
2.0859571833333335,0.0826417176585655,1.953933,2.269369,0.31543600000000027,0.26535165399683697,-0.9866217415196634,29.0,0.007729961829509076,0.08207828951316207,S10,stress,10
1.8458691125000002,0.06092236909789246,1.740311,1.95777,0.21745900000000007,0.033732567098518206,-1.1803934293434122,56.0,0.004722680624784641,0.06082715381494543,S10,stress,11
1.6943935416666667,0.04017201429392852,1.621347,1.778686,0.1573389999999999,0.03966308477381024,-1.0924201328438115,19.0,0.011716777201249326,0.03862240792427179,S10,stress,12
4.977355208333333,0.19364448075002874,4.657315,5.280958,0.6236430000000004,0.23387235676545437,-1.6339229537797098,9.0,0.05738405007258859,0.18428396505378278,S11,baseline,1
4.6661259416666665,0.06526741032721918,4.535786,4.792916,0.2571300000000001,-0.015963960349912962,-0.816188546422735,41.0,0.014017262847867933,0.06417431072751861,S11,baseline,2
4.421455816666666,0.07076671289272508,4.280477,4.542182,0.2617050000000001,-0.11026038152131294,-1.2145992853925756,44.0,0.008434089041511338,0.07060774290217352,S11,baseline,3
4.0919510500000005,0.08956563190484487,3.910863,4.288152,0.3772890000000002,0.8031028714934317,-0.46464468789649027,11.0,0.017810857678665554,0.08601874334663412,S11,baseline,4
