ibi_mean,ibi_std,ibi_min,ibi_max,ibi_range,ibi_median,subject,label,window
2.4361979166666665,3.926043385388653,0.296875,16.1875,15.890625,0.9140625,S10,baseline,1
3.9340277777777777,7.824313213732532,0.359375,26.0,25.640625,1.140625,S10,baseline,2
10.359375,15.845127528873032,0.296875,41.546875,41.25,1.03125,S10,baseline,3
5.596354166666667,4.085625452817696,0.59375,9.734375,9.140625,5.9765625,S10,baseline,4
2.4427083333333335,5.122904858414613,0.3125,19.375,19.0625,0.8671875,S10,baseline,5
1.5901442307692308,2.1920724348721534,0.296875,8.09375,7.796875,0.8125,S10,baseline,6
1.244140625,0.7762707536413982,0.34375,2.578125,2.234375,1.1484375,S10,baseline,7
0.759375,0.3331607626206904,0.3125,1.28125,0.96875,0.6484375,S10,baseline,8
2.886458333333333,3.7995402453966567,0.46875,13.015625,12.546875,1.25,S10,baseline,9
1.9184027777777777,2.2596398167980114,0.296875,9.84375,9.546875,1.0390625,S10,baseline,10
3.271205357142857,5.7216906932958285,0.3125,23.703125,23.390625,1.71875,S10,baseline,11
3.675480769230769,8.007457259583298,0.3125,29.015625,28.703125,0.609375,S10,baseline,12
2.688210227272727,4.070818835394869,0.3125,17.453125,17.140625,1.25,S10,baseline,13
2.9671052631578947,5.789139120117738,0.296875,25.84375,25.546875,0.921875,S10,baseline,14
1.23125,1.188995768495414,0.453125,4.640625,4.1875,0.796875,S10,baseline,15
5.845486111111111,14.486738211498393,0.296875,46.8125,46.515625,0.765625,S10,baseline,16
2.575,4.288883477593557,0.3125,15.203125,14.890625,0.9921875,S10,baseline,18
3.5180288461538463,5.011861854197712,0.484375,15.765625,15.28125,1.125,S10,baseline,19
2.9541015625,2.564205253574389,0.328125,9.078125,8.75,1.484375,S10,stress,1
2.8621323529411766,4.714031030836409,0.359375,17.015625,16.65625,1.015625,S10,stress,2
3.699519230769231,4.320745122162133,0.328125,16.453125,16.125,1.484375,S10,stress,3
8.424107142857142,11.65803147463243,0.65625,33.578125,32.921875,1.640625,S10,stress,4
4.559027777777778,3.6770816939457056,0.296875,12.375,12.078125,3.671875,S10,stress,5
2.1215277777777777,1.9417065918443313,0.4375,6.5,6.0625,1.046875,S10,stress,6
2.753125,6.126366237930116,0.3125,21.109375,20.796875,0.75,S10,stress,7
2.42578125,4.390157545734229,0.40625,14.0,13.59375,0.6875,S10,stress,8
7.434895833333333,15.144941594922987,0.390625,41.296875,40.90625,0.6796875,S10,stress,9
5.166666666666667,9.92991390215276,0.53125,32.21875,31.6875,0.71875,S10,stress,10
8.4375,7.139280052040145,0.5625,18.328125,17.765625,6.1875,S10,stress,11
6.825892857142857,7.5224896653505695,0.296875,18.28125,17.984375,1.875,S10,stress,12
7.3359375,4.565849851153808,1.109375,13.09375,11.984375,7.5703125,S11,baseline,1
10.421875,13.461533739696973,0.484375,29.453125,28.96875,1.328125,S11,baseline,5
4.525390625,4.276206951532395,0.984375,13.15625,12.171875,2.734375,S11,baseline,7
3.76171875,3.1644072921705555,1.359375,9.15625,7.796875,2.265625,S11,baseline,8
1.4427083333333333,0.7681541276911091,0.390625,2.203125,1.8125,1.734375,S11,baseline,9
6.122395833333333,5.0697319796928255,0.46875,14.046875,13.578125,4.984375,S11,baseline,11
8.6640625,10.295870232654268,1.5625,30.578125,29.015625,3.234375,S11,baseline,12
3.5951704545454546,3.154515827490556,0.359375,11.8125,11.453125,2.53125,S11,baseline,13
6.59375,7.385033089139044,0.296875,20.078125,19.78125,2.96875,S11,baseline,14
19.4921875,0.2734375,19.21875,19.765625,0.546875,19.4921875,S11,baseline,16
1.0178571428571428,0.3350594392135856,0.453125,1.40625,0.953125,1.109375,S11,baseline,17
1.3828125,0.6104257767380487,0.53125,2.078125,1.546875,1.4609375,S11,baseline,19
8.950520833333334,6.915602268910024,1.640625,18.640625,17.0,5.9453125,S11,stress,1
17.817708333333332,8.655228329198229,9.078125,29.609375,20.53125,14.765625,S11,stress,2
4.7890625,0.9453125,3.84375,5.734375,1.890625,4.7890625,S11,stress,3
6.118055555555555,5.983879127587742,1.671875,22.71875,21.046875,4.765625,S11,stress,4
3.189236111111111,6.069525141292301,0.4375,27.84375,27.40625,1.5,S11,stress,5
2.0853365384615383,6.46004359800955,0.296875,34.3125,34.015625,0.625,S11,stress,6
1.9927083333333333,3.578108472790555,0.390625,15.078125,14.6875,0.75,S11,stress,7
5.76953125,7.956373469375334,0.328125,19.921875,19.59375,0.9609375,S11,stress,8
2.6536458333333335,3.088766723461292,0.421875,9.0625,8.640625,0.953125,S11,stress,9
15.270833333333334,9.875933939661381,5.125,28.65625,23.53125,12.03125,S11,stress,10
4.838068181818182,6.340681890479946,0.65625,23.1875,22.53125,1.6875,S13,baseline,1
2.801041666666667,3.3996087142084783,0.296875,13.28125,12.984375,1.359375,S13,baseline,2
9.6953125,13.637387305475022,0.6875,33.28125,32.59375,2.40625,S13,baseline,3
23.2734375,8.0546875,15.21875,31.328125,16.109375,23.2734375,S13,baseline,4
4.4758522727272725,5.94303481425616,0.453125,21.859375,21.40625,2.234375,S13,baseline,5
4.756510416666667,6.656667076420281,0.359375,24.25,23.890625,1.8828125,S13,baseline,6
3.296875,2.512124364163273,0.71875,9.28125,8.5625,2.390625,S13,baseline,7
6.0625,10.69695052031315,0.4375,34.953125,34.515625,1.484375,S13,baseline,8
20.9921875,20.3515625,0.640625,41.34375,40.703125,20.9921875,S13,baseline,9
8.971354166666666,8.042152824925786,0.515625,19.875,19.359375,6.2421875,S13,baseline,10
5.381696428571429,4.804019495831229,0.6875,15.109375,14.421875,3.625,S13,baseline,11
4.723958333333333,3.8861008110815765,0.609375,10.125,9.515625,4.3203125,S13,baseline,12
6.613839285714286,7.118352917783533,0.609375,19.984375,19.375,1.421875,S13,baseline,13
3.388392857142857,5.363898734882491,0.578125,21.109375,20.53125,1.0234375,S13,baseline,15
2.8229166666666665,3.684929880584757,0.296875,12.234375,11.9375,0.9140625,S13,baseline,16
4.709821428571429,4.314795076586335,0.3125,12.28125,11.96875,3.234375,S13,baseline,17
7.3203125,11.883877404069258,0.4375,33.625,33.1875,1.8984375,S13,baseline,18
4.37109375,5.7040867660792935,0.640625,19.015625,18.375,2.0625,S13,baseline,19
8.505208333333334,2.1913037365851915,5.40625,10.0625,4.65625,10.046875,S13,stress,1
7.53125,5.09375,2.4375,12.625,10.1875,7.53125,S13,stress,2
19.84375,0.34375,19.5,20.1875,0.6875,19.84375,S13,stress,3
11.3203125,12.369462440794214,1.546875,31.890625,30.34375,5.921875,S13,stress,4
5.846875,4.0231131544023215,0.90625,15.6875,14.78125,5.0546875,S13,stress,5
7.647321428571429,11.955185855088969,0.296875,36.71875,36.421875,3.84375,S13,stress,6
4.91875,3.851876571880257,0.296875,11.0625,10.765625,3.140625,S13,stress,7
5.6859375,5.9681382621724035,0.53125,22.171875,21.640625,4.2109375,S13,stress,8
9.98828125,6.034481151561805,1.0625,18.078125,17.015625,10.40625,S13,stress,9
7.388020833333333,5.2748699186254955,1.15625,17.4375,16.28125,5.984375,S13,stress,10
9.825520833333334,12.0358264316496,1.109375,35.75,34.640625,5.5703125,S13,stress,11
1.109375,0.5625,0.546875,1.671875,1.125,1.109375,S14,baseline,2
11.0,10.876116815857923,2.1875,28.90625,26.71875,6.453125,S14,baseline,3
6.03125,4.522855010711339,0.75,11.796875,11.046875,5.546875,S14,baseline,10
12.1015625,7.8671875,4.234375,19.96875,15.734375,12.1015625,S14,baseline,13
9.0390625,8.0234375,1.015625,17.0625,16.046875,9.0390625,S14,baseline,15
3.5078125,3.0644624611473463,0.578125,10.078125,9.5,2.234375,S14,baseline,16
10.28125,13.787388797149008,1.703125,37.71875,36.015625,3.140625,S14,baseline,19
6.853125,3.2083813578656764,2.8125,11.46875,8.65625,8.03125,S14,stress,1
14.192708333333334,8.599158651512885,6.890625,26.265625,19.375,9.421875,S14,stress,2
6.175347222222222,4.459579129984074,1.171875,16.96875,15.796875,5.703125,S14,stress,3
5.604166666666667,3.902352222004484,0.3125,11.609375,11.296875,4.921875,S14,stress,4
8.09375,6.977077190327742,1.609375,20.859375,19.25,5.4375,S14,stress,5
3.7433035714285716,4.3911560522040975,0.46875,17.15625,16.6875,2.2578125,S14,stress,6
8.053125,8.58331525584666,0.328125,18.9375,18.609375,2.03125,S14,stress,7
2.126875,4.505838920223403,0.296875,23.84375,23.546875,1.078125,S15,baseline,1
3.2674632352941178,5.25321560517179,0.328125,22.921875,22.59375,1.515625,S15,baseline,2
2.6532738095238093,3.7012003960143676,0.296875,15.40625,15.109375,0.9375,S15,baseline,3
3.7252604166666665,6.373328960209706,0.359375,21.0,20.640625,0.8203125,S15,baseline,4
3.171875,5.876605791967943,0.53125,19.953125,19.421875,1.09375,S15,baseline,5
2.4004934210526314,5.245713148684275,0.296875,19.546875,19.25,0.625,S15,baseline,6
2.7508223684210527,5.866688360671895,0.3125,25.40625,25.09375,0.890625,S15,baseline,7
3.9140625,2.6423810728914554,1.25,9.625,8.375,3.1328125,S15,baseline,8
3.8,3.948414931178079,0.3125,12.75,12.4375,1.4765625,S15,baseline,9
3.3916015625,4.556300196743968,0.390625,15.578125,15.1875,1.1328125,S15,baseline,10
4.904829545454546,9.966426361031607,0.296875,35.109375,34.8125,0.9375,S15,baseline,13
4.765625,8.864691967117357,0.484375,24.578125,24.09375,0.8515625,S15,baseline,14
5.614583333333333,7.953116472927103,0.3125,27.625,27.3125,3.578125,S15,baseline,15
3.3943014705882355,5.257313733913861,0.296875,19.15625,18.859375,1.609375,S15,baseline,16
2.7310855263157894,4.313088665210599,0.3125,15.796875,15.484375,0.953125,S15,baseline,17
3.1635416666666667,3.70632933913581,0.296875,13.4375,13.140625,1.578125,S15,baseline,18
6.307291666666667,8.36862643569056,0.5625,25.5625,25.0,1.15625,S15,baseline,19
3.8950892857142856,6.150719360590463,0.421875,25.328125,24.90625,1.4765625,S15,stress,1
3.8448660714285716,2.9324523518173677,0.71875,10.65625,9.9375,2.8828125,S15,stress,2
2.7820723684210527,3.703003459878839,0.296875,17.234375,16.9375,1.5,S15,stress,3
2.1009615384615383,3.2653812442647046,0.3125,16.015625,15.703125,0.859375,S15,stress,4
1.9270833333333333,4.100154906174842,0.328125,22.390625,22.0625,1.015625,S15,stress,5
1.371875,2.9814705543853135,0.3125,17.203125,16.890625,0.7421875,S15,stress,6
7.109375,6.765453591939531,1.0625,18.25,17.1875,4.5625,S15,stress,7
5.6984375,14.351072222164492,0.3125,48.703125,48.390625,0.71875,S15,stress,8
6.953125,5.673883368025671,0.796875,13.328125,12.53125,6.9140625,S15,stress,9
2.7239583333333335,3.197190471292291,0.375,12.703125,12.328125,1.53125,S15,stress,10
6.081597222222222,5.491835094084426,0.46875,17.21875,16.75,4.578125,S15,stress,11
6.336805555555555,7.725105314616337,0.765625,26.59375,25.828125,5.171875,S16,baseline,1
2.9910714285714284,3.452219471028451,0.375,11.09375,10.71875,1.546875,S16,baseline,2
4.228125,2.938291116873888,1.6875,9.15625,7.46875,2.390625,S16,baseline,4
7.87109375,7.030697677959648,0.71875,17.5,16.78125,6.6328125,S16,baseline,5
3.6875,5.457697163945003,0.421875,17.828125,17.40625,0.9765625,S16,baseline,6
24.828125,17.53125,7.296875,42.359375,35.0625,24.828125,S16,baseline,7
4.391927083333333,5.980479239231675,0.3125,20.34375,20.03125,1.3671875,S16,baseline,8
18.09375,17.299577758575495,3.8125,42.4375,38.625,8.03125,S16,baseline,9
16.6015625,5.4609375,11.140625,22.0625,10.921875,16.6015625,S16,baseline,11
5.8828125,11.645298453634357,0.75,36.640625,35.890625,1.5078125,S16,baseline,12
3.73125,2.5257540643835457,0.296875,6.96875,6.671875,3.53125,S16,baseline,13
4.232954545454546,5.2013756040176755,0.453125,13.953125,13.5,1.515625,S16,baseline,14
3.193014705882353,6.134071775398428,0.375,27.125,26.75,1.0625,S16,baseline,15
4.352864583333333,5.587827325763364,0.328125,15.921875,15.59375,1.15625,S16,baseline,16
1.5223214285714286,0.7713595889296208,0.40625,3.0625,2.65625,1.421875,S16,baseline,17
6.301339285714286,10.954424769673613,0.34375,32.953125,32.609375,1.375,S16,baseline,18
18.046875,9.835735824977712,4.15625,25.625,21.46875,24.359375,S16,baseline,19
6.026041666666667,8.992766310771056,0.59375,28.984375,28.390625,2.453125,S16,stress,1
5.5484375,4.462919327724987,1.375,16.40625,15.03125,3.890625,S16,stress,2
3.519791666666667,5.119272290543083,0.40625,17.28125,16.875,1.34375,S16,stress,3
3.94921875,7.2294156107698075,0.46875,27.703125,27.234375,2.09375,S16,stress,4
4.049715909090909,3.4815732096945498,0.34375,9.484375,9.140625,1.640625,S16,stress,5
2.8251953125,4.124919428182988,0.296875,17.5625,17.265625,1.5546875,S16,stress,6
5.765625,4.5,1.265625,10.265625,9.0,5.765625,S16,stress,7
4.885416666666667,9.715489360137473,0.53125,32.0,31.46875,0.984375,S16,stress,11
6.30859375,7.196766063480244,1.125,22.625,21.5,2.8359375,S17,baseline,1
7.705357142857143,7.804256492690318,1.734375,25.046875,23.3125,3.125,S17,baseline,2
22.1953125,1.1171875,21.078125,23.3125,2.234375,22.1953125,S17,baseline,9
23.1015625,16.5703125,6.53125,39.671875,33.140625,23.1015625,S17,baseline,11
1.4114583333333333,0.2743165433804936,1.078125,1.75,0.671875,1.40625,S17,baseline,12
1.0390625,0.4604738133841055,0.3125,1.9375,1.625,0.9609375,S17,baseline,13
5.251953125,9.33185854113676,0.359375,29.515625,29.15625,1.3671875,S17,baseline,14
2.140625,0.59375,1.546875,2.734375,1.1875,2.140625,S17,baseline,18
2.3310546875,3.979574385654148,0.390625,17.140625,16.75,0.84375,S17,baseline,19
2.7455357142857144,2.386320446010116,0.296875,9.125,8.828125,2.015625,S17,stress,1
3.7845982142857144,4.3523375839421075,0.59375,17.296875,16.703125,2.4375,S17,stress,2
2.8636363636363638,3.1814719271825127,0.640625,9.421875,8.78125,1.34375,S17,stress,3
4.2609375,3.8780611019111406,0.59375,14.5625,13.96875,3.296875,S17,stress,4
3.0666118421052633,4.0844543483603815,0.3125,14.078125,13.765625,1.28125,S17,stress,5
1.930921052631579,1.9921613181295141,0.3125,6.765625,6.453125,1.125,S17,stress,6
2.7434895833333335,6.46440026592325,0.296875,24.078125,23.78125,0.609375,S17,stress,7
2.9447916666666667,4.5742210554245055,0.359375,18.46875,18.109375,1.078125,S17,stress,8
2.0518973214285716,2.081311557179958,0.3125,9.1875,8.875,1.0859375,S17,stress,9
2.3177083333333335,5.015018676574285,0.296875,20.046875,19.75,0.578125,S17,stress,10
6.755859375,10.057464097670334,0.484375,30.28125,29.796875,1.171875,S17,stress,11
4.96875,6.3492440103402,0.40625,21.8125,21.40625,1.953125,S17,stress,12
2.920673076923077,2.2181105316510497,0.875,10.140625,9.265625,2.5625,S2,baseline,1
2.6865234375,4.369742476952203,0.390625,17.203125,16.8125,1.125,S2,baseline,2
2.9547697368421053,7.795351071170641,0.3125,35.734375,35.421875,0.796875,S2,baseline,3
5.3125,5.772088273596865,0.453125,17.71875,17.265625,2.734375,S2,baseline,4
4.164930555555555,8.290728037557795,0.421875,27.453125,27.03125,0.8125,S2,baseline,5
2.2776988636363638,2.8350811137233367,0.34375,11.609375,11.265625,1.09375,S2,baseline,6
3.3037109375,5.258288335028276,0.359375,21.125,20.765625,1.4765625,S2,baseline,7
8.37109375,13.102847632818875,0.34375,31.046875,30.703125,1.046875,S2,baseline,8
1.8292410714285714,2.8766885586619124,0.3125,12.0625,11.75,1.15625,S2,baseline,9
6.521484375,13.564000622401986,0.3125,42.21875,41.90625,0.859375,S2,baseline,10
6.518229166666667,7.340210897364948,0.640625,22.375,21.734375,4.8203125,S2,baseline,11
1.6875,0.546875,1.140625,2.234375,1.09375,1.6875,S2,baseline,12
12.130208333333334,13.173807646208651,1.421875,30.6875,29.265625,4.28125,S2,baseline,13
4.731770833333333,11.744353685015307,0.3125,43.625,43.3125,1.1640625,S2,baseline,15
8.59375,7.540467000002387,0.859375,17.640625,16.78125,7.9375,S2,baseline,16
1.3197916666666667,1.2096463771031964,0.296875,5.203125,4.90625,1.0,S2,baseline,17
19.838541666666668,26.875558174113124,0.453125,57.84375,57.390625,1.21875,S2,baseline,18
1.6545138888888888,1.1287059052917336,0.328125,5.15625,4.828125,1.21875,S2,baseline,19
2.8684895833333335,2.415039567081371,0.734375,8.15625,7.421875,1.8984375,S2,stress,1
5.927083333333333,4.746726531033431,0.78125,17.0625,16.28125,4.859375,S2,stress,2
2.6384943181818183,3.692739606938894,0.3125,13.59375,13.28125,1.0546875,S2,stress,3
3.928125,3.774787004200811,0.59375,15.765625,15.171875,2.828125,S2,stress,4
2.09375,3.2398349700600004,0.375,13.296875,12.921875,0.765625,S2,stress,5
4.430989583333333,6.516407009717682,0.5625,23.859375,23.296875,1.8828125,S2,stress,6
2.471217105263158,2.7218026908463075,0.296875,8.65625,8.359375,1.140625,S2,stress,7
4.6890625,5.864749410207673,0.953125,20.09375,19.140625,1.640625,S2,stress,8
3.080357142857143,2.1073308311283205,0.34375,6.5625,6.21875,3.2109375,S2,stress,9
3.3974609375,1.826245768474922,1.171875,6.59375,5.421875,3.46875,S2,stress,10
1.2412109375,1.001585180826216,0.359375,4.40625,4.046875,1.109375,S3,baseline,1
2.9302884615384617,3.8467029355647218,0.390625,13.828125,13.4375,1.171875,S3,baseline,2
2.8020833333333335,3.299350702905632,0.40625,10.109375,9.703125,1.6171875,S3,baseline,3
4.9125,6.898543494372562,0.71875,18.671875,17.953125,1.984375,S3,baseline,4
9.786458333333334,12.04179957755369,0.96875,26.8125,25.84375,1.578125,S3,baseline,5
4.826704545454546,6.392204859123498,0.359375,20.171875,19.8125,1.09375,S3,baseline,6
4.302083333333333,6.740406392942037,0.296875,19.296875,19.0,1.28125,S3,baseline,7
1.5828125,1.86895575267815,0.46875,8.703125,8.234375,0.8359375,S3,baseline,8
2.6590073529411766,4.164962932023496,0.328125,18.28125,17.953125,0.984375,S3,baseline,9
1.280570652173913,0.97630815449603,0.3125,4.484375,4.171875,0.875,S3,baseline,10
1.5865384615384615,2.4776693139500963,0.390625,10.078125,9.6875,0.96875,S3,baseline,11
25.046875,24.328125,0.71875,49.375,48.65625,25.046875,S3,baseline,13
9.66015625,12.882357078631502,1.40625,31.921875,30.515625,2.65625,S3,baseline,14
1.431640625,0.9996928697056083,0.46875,3.140625,2.671875,1.0390625,S3,baseline,15
1.046875,0.25121773735646136,0.765625,1.3125,0.546875,1.0546875,S3,baseline,18
3.99609375,4.568356174067213,0.40625,13.90625,13.5,1.421875,S3,stress,1
3.2091346153846154,3.056819560528344,0.671875,10.703125,10.03125,1.78125,S3,stress,2
3.3759765625,5.820544428972774,0.296875,24.453125,24.15625,0.953125,S3,stress,3
3.286764705882353,4.336784715111521,0.390625,15.75,15.359375,1.171875,S3,stress,4
5.465625,5.538989994236314,0.78125,16.40625,15.625,2.0546875,S3,stress,5
5.885416666666667,6.1758074673085375,0.859375,17.96875,17.109375,2.75,S3,stress,6
6.598214285714286,8.595189466642053,0.53125,27.28125,26.75,4.21875,S3,stress,7
3.24609375,3.6910631454304177,0.8125,14.796875,13.984375,2.1015625,S3,stress,8
7.463541666666667,9.34738844757885,0.640625,27.859375,27.21875,4.5078125,S3,stress,9
4.394097222222222,4.338186996418557,1.34375,16.078125,14.734375,3.484375,S3,stress,10
6.3359375,4.786121820098494,1.53125,13.09375,11.5625,5.1875,S4,baseline,1
