eda_mean,eda_std,eda_min,eda_max,eda_range,eda_skewness,eda_kurtosis,SCR_Peaks_N,SCR_Peaks_Amplitude_Mean,EDA_Tonic_SD,subject,label,window
0.38817880833333335,0.02946784721015032,0.364565,0.607608,0.24304300000000006,4.167854604037,21.365065408006206,7.0,0.08015977695129906,0.019827778319391556,S10,baseline,1
0.38409076875000003,0.008469705157615588,0.369681,0.417011,0.04733000000000004,0.6953290443006948,-0.3055419048501484,40.0,0.005874632418396031,0.007505971901316759,S10,baseline,2
0.37986421875,0.006938953315346997,0.364565,0.447711,0.08314600000000005,2.151521400281128,18.731348703139037,13.0,0.019183495444424607,0.005014676063379021,S10,baseline,3
0.3918403895833334,0.010282103324076006,0.370961,0.409336,0.03837499999999999,-0.4346406314700275,-1.192617946419979,61.0,0.0051554665209473565,0.009524093361680853,S10,baseline,4
0.403123775,0.007584582975750329,0.377356,0.43364,0.056284,0.20949486047488272,1.1395181101683818,47.0,0.007497535784501797,0.00580300361385402,S10,baseline,5
0.42166128541666664,0.008052063021608434,0.40294,0.491203,0.08826299999999998,2.6521681987279044,17.501477099916272,18.0,0.01146584094527395,0.005719269110760527,S10,baseline,6
0.42520827083333335,0.006370222996618667,0.405498,0.486086,0.08058799999999999,2.5976888510368186,23.428476687649628,16.0,0.015329836804362935,0.003048130918718326,S10,baseline,7
0.40558896666666666,0.01920812613330763,0.379915,0.498878,0.11896299999999999,1.0293659930651669,2.229869009714027,23.0,0.016808419305913418,0.01587814575963394,S10,baseline,8
0.40321448958333334,0.01371774025714117,0.377356,0.429803,0.052446999999999966,0.27747525355221875,-1.365196444980643,78.0,0.00434293523954192,0.013415843921119568,S10,baseline,9
2.201665672916667,0.1359574439285878,1.964925,2.818135,0.8532099999999998,1.1712729304588647,3.0737549210617363,6.0,0.17524475129373843,0.11067751045289102,S10,stress,1
2.9896284354166665,0.2625406357434422,2.14401,3.507541,1.3635309999999996,-1.4100341356542845,2.639554153473159,15.0,0.15914480250643256,0.23168494913797782,S10,stress,2
