ibi_mean,ibi_std,ibi_min,ibi_max,ibi_range,ibi_median,subject,label,window
2.1630208333333334,3.3693835485088073,0.296875,16.1875,15.890625,1.0,S10,baseline,1
4.64375,9.002201879089082,0.296875,30.890625,30.59375,1.046875,S10,baseline,2
5.011160714285714,4.04504935279925,0.59375,9.734375,9.140625,2.453125,S10,baseline,3
2.93125,5.544168353718617,0.3125,19.375,19.0625,1.0,S10,baseline,4
1.378125,1.816399361546078,0.296875,8.09375,7.796875,0.75,S10,baseline,5
2.979779411764706,5.872801442274797,0.3125,25.625,25.3125,1.078125,S10,baseline,6
1.114375,1.322711171703785,0.296875,7.140625,6.84375,0.625,S10,baseline,7
3.4799107142857144,5.684977329359514,0.296875,24.3125,24.015625,0.828125,S10,baseline,8
3.814453125,6.150218817066815,0.3125,23.703125,23.390625,1.6328125,S10,baseline,9
2.66015625,6.3241873841099885,0.3125,29.015625,28.703125,0.828125,S10,baseline,10
1.8643973214285714,2.591715577371167,0.296875,10.078125,9.78125,0.9921875,S10,baseline,11
2.106534090909091,2.991055693120604,0.453125,10.859375,10.40625,0.8125,S10,baseline,12
4.839488636363637,13.275613929312456,0.296875,46.8125,46.515625,0.671875,S10,baseline,13
0.8515625,0.35142358366542503,0.3125,1.640625,1.328125,0.8671875,S10,baseline,14
3.40625,4.838323573305117,0.484375,16.53125,16.046875,1.1875,S10,baseline,15
3.3229166666666665,3.6168908597810163,0.328125,15.703125,15.375,1.484375,S10,stress,1
3.1762152777777777,4.0929176606783795,0.328125,14.078125,13.75,1.5625,S10,stress,2
3.0504261363636362,6.7230825285426405,0.40625,33.578125,33.171875,1.484375,S10,stress,3
3.7369791666666665,3.4902080830672033,0.296875,12.375,12.078125,2.140625,S10,stress,4
1.909375,1.3501627506063854,0.4375,4.421875,3.984375,1.2578125,S10,stress,5
3.025173611111111,6.917925766439197,0.3125,28.625,28.3125,0.6875,S10,stress,6
3.9639423076923075,8.46403498600211,0.53125,32.21875,31.6875,0.796875,S10,stress,8
6.4578125,6.67059066238937,0.515625,18.328125,17.8125,3.390625,S10,stress,9
10.275,7.157509441576029,1.109375,22.03125,20.921875,9.953125,S11,baseline,1
10.421875,13.461533739696973,0.484375,29.453125,28.96875,1.328125,S11,baseline,4
5.677556818181818,6.126511846429594,0.984375,20.359375,19.375,2.859375,S11,baseline,6
12.57421875,19.291814793896197,0.390625,45.96875,45.578125,1.96875,S11,baseline,7
7.693359375,7.848697150900443,0.46875,24.8125,24.34375,4.984375,S11,baseline,9
5.75,6.680637724810128,1.5625,22.21875,20.65625,2.6953125,S11,baseline,10
4.748798076923077,5.418902149744532,0.296875,20.078125,19.78125,2.421875,S11,baseline,11
13.453125,10.203125,3.25,23.65625,20.40625,13.453125,S11,baseline,12
7.776041666666667,8.332866197844567,0.453125,19.765625,19.3125,2.90625,S11,baseline,13
6.0265625,4.452478297339724,1.640625,18.234375,16.59375,4.3125,S11,stress,1
8.802083333333334,5.727513966167074,3.84375,16.828125,12.984375,5.734375,S11,stress,2
14.653125,10.15430462137856,4.765625,31.859375,27.09375,11.15625,S11,stress,3
3.8972039473684212,6.379481775249538,0.34375,30.296875,29.953125,2.3125,S11,stress,4
