eda_mean,eda_std,eda_min,eda_max,eda_range,eda_skewness,eda_kurtosis,SCR_Peaks_N,SCR_Peaks_Amplitude_Mean,EDA_Tonic_SD,subject,label,window
0.41160635000000007,0.05037639216995232,0.364565,0.607608,0.24304300000000006,1.8567955416336448,3.728307599915629,5.0,0.10600421234062396,0.028043929359986064,S10,baseline,1
0.3831660083333333,0.012747890547391122,0.368402,0.424686,0.056284,2.1024153750691745,3.629695889649847,15.0,0.006493192484462002,0.01177533073829936,S10,baseline,2
0.37815588333333333,0.0027588089645815524,0.37224,0.390148,0.01790799999999998,1.3841284791673494,4.511147627322559,21.0,0.003883582546236106,0.0009663588639597374,S10,baseline,3
0.3797869916666668,0.0045448832245648,0.370961,0.401661,0.030700000000000005,2.4450668634007013,7.90117949929456,22.0,0.004220365763474203,0.0005396931392041117,S10,baseline,4
0.37775084166666667,0.0029624651193328614,0.369681,0.385032,0.015351000000000004,-0.3082531064884171,-0.30532040135129446,31.0,0.0032494511628680914,0.0020905454234961054,S10,baseline,5
0.3770899083333334,0.0020487608734542926,0.369681,0.381194,0.011512999999999995,-0.7876308449894802,0.9607214081054156,32.0,0.002885218144807971,0.002152777888496443,S10,baseline,6
0.38683304166666665,0.007373279854081039,0.374798,0.417011,0.042213,1.4494013369837973,3.646374897456866,10.0,0.010020820319493542,0.00379917251939994,S10,baseline,7
0.3946892833333333,0.0032479918723813867,0.385032,0.400382,0.01535000000000003,-0.45193538188429444,-0.20370152851002166,23.0,0.0033422630411364903,0.0016953227157919352,S10,baseline,8
0.3861509416666667,0.003382623361376578,0.376077,0.408057,0.03198000000000001,2.2288616596223396,14.56890453321621,18.0,0.006663970190450499,0.0014444894511240172,S10,baseline,9
0.3826330666666666,0.002402092881680936,0.376077,0.38759,0.011512999999999995,-0.5197844450042823,0.27091848072559443,30.0,0.003362354250949941,0.002239927214775841,S10,baseline,10
0.37641840833333334,0.008353456626347197,0.364565,0.447711,0.08314600000000005,5.756908523237021,45.68234746260622,8.0,0.018315697622481357,0.0010027807676824708,S10,baseline,11
0.3742544583333334,0.0038821950811704334,0.368402,0.393986,0.025583999999999996,2.3129522685771695,9.295117414165405,17.0,0.006081437409667626,0.0012148134165888803,S10,baseline,12
0.37717509166666663,0.0027300873184931645,0.370961,0.385032,0.014071,0.7604741660857356,1.9176815077319764,28.0,0.002961000260714031,0.0015966612081936328,S10,baseline,13
0.4001257833333334,0.00680411750851808,0.373519,0.409336,0.03581699999999999,-2.180008750403237,3.796565038089036,19.0,0.005679811341083859,0.0043759217142246894,S10,baseline,14
0.3937192333333333,0.007491374311759422,0.377356,0.406777,0.029420999999999975,0.1592120640141622,-0.6085343428979857,25.0,0.005025284903409208,0.004892550363030748,S10,baseline,15
0.39634145000000004,0.0023469560848398247,0.38759,0.400382,0.012792000000000026,-1.042036620158928,1.4195958974173317,32.0,0.0035586523712516594,0.0009871751695172658,S10,baseline,16
0.3975673916666667,0.0030965773371467043,0.388869,0.404219,0.015349999999999975,-0.6300154138596178,-0.3031301381926186,19.0,0.004681838725019448,0.0015664383086658104,S10,baseline,17
0.4014261666666667,0.0037837358464295036,0.391427,0.409336,0.017908999999999953,-0.4818590511898859,-0.5312315167191333,18.0,0.004785764491246023,0.0023341485474882334,S10,baseline,18
0.4041977583333333,0.007836746348661792,0.377356,0.43364,0.056284,-1.4246767906337108,4.348395552485957,13.0,0.010688596579923474,0.004023715129103197,S10,baseline,19
0.40930378333333334,0.008466542456618422,0.390148,0.43364,0.04349200000000003,-0.4491074160185482,-0.12312198821841802,14.0,0.006868247335805128,0.006610474744183861,S10,baseline,20
0.41818354166666666,0.004241240313665785,0.408057,0.425965,0.01790799999999998,-0.37740356364212324,-0.9962599137674486,32.0,0.0033338777247239907,0.0034301458819274945,S10,baseline,21
0.41902558333333334,0.0060353491414931555,0.40294,0.437478,0.03453799999999996,0.3450453396890555,0.87674493063076,22.0,0.006357632378540348,0.003984518092885097,S10,baseline,22
0.428011875,0.011768444751086479,0.405498,0.491203,0.08570499999999998,1.9552263090132684,8.765139158368651,6.0,0.01745374970037538,0.006386136388851008,S10,baseline,23
0.42142414166666664,0.00264672870192568,0.411894,0.425965,0.014071,-1.4143202739778973,2.488942976274802,33.0,0.003592619887314257,0.0008206246141175911,S10,baseline,24
0.42322554166666665,0.009570009097780274,0.406777,0.486086,0.07930900000000002,3.7870888149203634,20.501057100204797,6.0,0.0252338661847749,0.0036776065741482757,S10,baseline,25
0.4239716916666667,0.0034945135779672126,0.411894,0.429803,0.017909000000000008,-1.4471444726809057,1.9292139791457457,23.0,0.005365574233995536,0.0012904596254605417,S10,baseline,26
0.42408899166666664,0.0051589485257751136,0.405498,0.442594,0.03709599999999996,-0.03779542747918129,2.985576291056012,12.0,0.007835631136890715,0.0015406380369021471,S10,baseline,27
0.4295468583333334,0.0025240928281128235,0.420848,0.436199,0.015351000000000004,-0.5017346112308837,1.549828782755677,30.0,0.0033309113851898646,0.00048631982045768446,S10,baseline,28
0.4036222,0.018859308690317007,0.382473,0.445153,0.06268000000000001,0.6594084182688392,-1.3098503287791405,15.0,0.007858561218506943,0.016031358101846284,S10,baseline,29
0.38523427499999996,0.0019609803159070754,0.379915,0.388869,0.008954000000000018,-0.9452217135091302,0.9925821267276271,39.0,0.0033678605189557827,0.0007316653597462798,S10,baseline,30
0.4133439333333334,0.0072246266832426895,0.385032,0.440036,0.055004,-1.4607359034288339,8.792206610968742,10.0,0.008207478022903433,0.006811240646091164,S10,baseline,31
0.42015545833333334,0.01932848695531022,0.388869,0.498878,0.11000899999999997,2.096536754678651,4.6190333977661995,5.0,0.04142685405308486,0.010303688130741258,S10,baseline,32
0.40448560000000006,0.007072018553661559,0.392707,0.424686,0.031979000000000035,0.9118346259446022,0.14428412296261417,33.0,0.0037954146091894055,0.007564743584580172,S10,baseline,33
0.3924720583333333,0.0029633090830349087,0.383752,0.397823,0.014071,-0.1365718549610592,-0.6512664413043145,33.0,0.0025743177684731996,0.0021634330034804466,S10,baseline,34
0.39414573333333336,0.011883868979793108,0.377356,0.419569,0.042213,0.9384041816211066,-0.7577403549818178,18.0,0.006581374114782878,0.009912963372114449,S10,baseline,35
0.42175456666666666,0.0031132383374158036,0.413173,0.429803,0.016629999999999978,-0.2693838419241777,0.21639382482586456,30.0,0.0036596146620327752,0.0018100516376719283,S10,baseline,36
0.427521475,0.004857474657615315,0.406777,0.436199,0.029422000000000004,-1.531663134483123,3.779121771182284,21.0,0.005516701782057605,0.0023103700698860006,S10,baseline,37
0.43117774999999997,0.004129220871322662,0.423407,0.438757,0.01535000000000003,0.26140326202935793,-1.1657380346359323,33.0,0.0032325197511538463,0.0031812048283864996,S10,baseline,38
0.4429568583333333,0.004486722494010961,0.427244,0.450269,0.023024999999999962,-0.4963220170338791,-0.12438306685039446,29.0,0.003775099563064708,0.003741033207827164,S10,baseline,39
2.3114641333333332,0.05266386366142242,2.239948,2.415195,0.17524700000000015,0.472850297256743,-1.2075029514031792,16.0,0.012731481701615225,0.05104534553309332,S10,stress,1
2.1821608916666673,0.04634886830473783,2.110751,2.284719,0.1739679999999999,0.509981184968631,-0.9286535073320152,11.0,0.02054740340667622,0.041211260228076745,S10,stress,2
2.0862122,0.07285549231899634,1.964925,2.22076,0.2558349999999998,0.23608488021481105,-1.2485787151020642,9.0,0.016946253164380146,0.06477750442152977,S10,stress,3
2.226825466666667,0.19315647883753612,2.042955,2.818135,0.7751799999999998,1.4010350009266803,1.4816976962754067,2.0,0.6756912826354246,0.1260656738543753,S10,stress,4
2.782051916666666,0.40707235384522616,2.14401,3.459306,1.315296,-0.13153617376382726,-1.2790821493162303,5.0,0.21542772674215654,0.3645435653943576,S10,stress,5
3.0327012666666664,0.12148463679005762,2.845302,3.295572,0.4502699999999997,0.3452528232122376,-0.9769057312680145,5.0,0.08545819703340549,0.09855274251213535,S10,stress,6
3.0006898749999995,0.06530289471947402,2.901586,3.120325,0.2187389999999998,0.24246478925917242,-1.2274354244895382,4.0,0.042381682807668575,0.049537304119888305,S10,stress,7
3.1430706833333337,0.14956368725997538,2.970288,3.507541,0.5372529999999998,0.7363762634909718,-0.6852099387578816,5.0,0.13010845604705606,0.0947169096236394,S10,stress,8
2.974680008333333,0.051572639808574176,2.893911,3.102416,0.20850499999999972,0.4710778675845399,-0.6165085572301412,13.0,0.009350573463908475,0.05339401687644721,S10,stress,9
2.9347057833333334,0.055889264338986014,2.858094,3.067878,0.20978399999999997,0.6959702672904485,-0.6133282325904768,7.0,0.06480317931309591,0.024710941019653106,S10,stress,10
2.981534266666667,0.06123598304574596,2.888794,3.136954,0.24815999999999994,0.6155729460370037,-0.26219958398868526,5.0,0.11422068713920056,0.028879560083800746,S10,stress,11
